BuildingNumber,BuildingName,FullAddress,Agency,Phone,Fax,Address,City,State,ZipCode,Latitude,Longitude,Region
PA0450,WELLINGTON SQUARE,"1225 SOUTH MAIN STREET, GREENSBURG, PA, 15601-5370","OWCP, WHD", - - , - - ,1225 SOUTH MAIN STREET,GREENSBURG,PA,15601-5370,40.284038208,-79.5486674912,PHILADELPHIA
PA0476,119 PROFESSIONAL CTR,"1265 WAYNE AVENUE, INDIANA, PA, 15701-3501",MSHA, - - , - - ,1265 WAYNE AVENUE,INDIANA,PA,15701-3501,40.6022141765,-79.1630834815,PHILADELPHIA
PA0493,CURTIS CENTER,"170 SOUTH INDEPENDENCE MALL WEST, PHILADELPHIA, PA, 19106-3323","ATELS, BLS, EBSA, ETA, OASAM, OCIA, OFCCP, OJC, OLMS, OPA, OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,170 SOUTH INDEPENDENCE MALL WEST,PHILADELPHIA,PA,19106-3323,39.9525463241,-75.1501659898,PHILADELPHIA
PA0503,CARROLLTOWN PROFESS.,"SOUTH MAIN ST., CARROLLTOWN, PA, 15722-0000",, - - , - - ,SOUTH MAIN ST.,CARROLLTOWN,PA,15722-0000,40.6028,-78.709,PHILADELPHIA
PA0517,LIBERTY CENTER,"1001 LIBERTY AVE., PITTSBURGH, PA, 15222-3714",OSHA, - - , - - ,1001 LIBERTY AVE.,PITTSBURGH,PA,15222-3714,40.4436,-79.9952,PHILADELPHIA
PA0542,HILLCREST BLDG.,"239-245 BUTLER RD., KITTANNING, PA, 16201-2205",MSHA, - - , - - ,239-245 BUTLER RD.,KITTANNING,PA,16201-2205,40.8085,-79.5324,PHILADELPHIA
PA0627,STEGMAIER BUILDING,"7 NORTH WILKES-BARRE BOULEVARD, WILKES BARRE, PA, 18702-5249","MSHA, OSHA, WHD", - - , - - ,7 NORTH WILKES-BARRE BOULEVARD,WILKES BARRE,PA,18702-5249,41.2420888938,-75.8779749988,PHILADELPHIA
PA0653,THE PUBLIC LEDGER BLDG,"150 SOUTH INDEPENDENCE MALL WEST, PHILADELPHIA, PA, 19106-3413","OASAM, OIG", - - , - - ,150 SOUTH INDEPENDENCE MALL WEST,PHILADELPHIA,PA,19106-3413,39.9523320384,-75.1502170102,PHILADELPHIA
PA0656,THE GATEWAY BLDG,"201 PENN ST, READING, PA, 19601-4038","ATELS, BLS, WHD", - - , - - ,201 PENN ST,READING,PA,19601-4038,40.3354,-75.9337795918,PHILADELPHIA
PA0673,259 DUNN STATION ROAD,"259 DUNN STATION ROAD, PROSPERITY, PA, 15239-1627",MSHA, - - , - - ,259 DUNN STATION ROAD,PROSPERITY,PA,15239-1627,40.4837,-79.7381,PHILADELPHIA
PA0682,PENN STATE RESEARCH PARK,"101 INOVATION BLVD, STATE COLLEGE, PA, 16803-6605",WHD, - - , - - ,101 INOVATION BLVD,STATE COLLEGE,PA,16803-6605,40.8016,-77.8997,PHILADELPHIA
PA0807,1128 STATE STREET,"1128 STATE STREET, ERIE, PA, 16501-1928","OSHA, WHD", - - , - - ,1128 STATE STREET,ERIE,PA,16501-1928,42.1241113159,-80.0818812474,PHILADELPHIA
PA0830,PALADIN PROFSSIONAL CENTER,"631 EXCEL DRIVE, MOUNT PLEASANT, PA, 15666-2771",MSHA, - - , - - ,631 EXCEL DRIVE,MOUNT PLEASANT,PA,15666-2771,40.161,-79.5098,PHILADELPHIA
PA0842,159 CRESSWOOD DRIVE,"159 CRESSWOOD DRIVE, CLEARFIELD, PA, 16830-6127",MSHA, - - , - - ,159 CRESSWOOD DRIVE,CLEARFIELD,PA,16830-6127,40.9981,-78.3601,PHILADELPHIA
PA0844,JOHNSTOWN TECH PARK,"1 TECH PARK DRIVE, JOHNSTOWN, PA, 15901-2515",OWCP, - - , - - ,1 TECH PARK DRIVE,JOHNSTOWN,PA,15901-2515,40.3287,-78.9143,PHILADELPHIA
PA0863,SCHUYLKILL MALL,"830 SCHUYLKILL MALL, FRACKVILLE, PA, 17931-2502",MSHA, - - , - - ,830 SCHUYLKILL MALL,FRACKVILLE,PA,17931-2502,40.7713663005,-76.2366595435,PHILADELPHIA
PA0873,SAUCON VALLEY PLAZA,"3477 CORPORATE PARKWAY, CENTER VALLEY, PA, 18034-8232",OSHA, - - , - - ,3477 CORPORATE PARKWAY,CENTER VALLEY,PA,18034-8232,40.2239,-75.2259,PHILADELPHIA
PA0877,THORNHILL DRIVE BUILDING,"178 THORN HILL RD, WARRENDALE, PA, 15086-7528",MSHA, - - , - - ,178 THORN HILL RD,WARRENDALE,PA,15086-7528,40.6674,-80.1006881611,PHILADELPHIA
PA0879,1385 EISENHOWER BLVD.,"1385 EISENHOWER BLVD., JOHNSTOWN, PA, 15904-3257",MSHA, - - , - - ,1385 EISENHOWER BLVD.,JOHNSTOWN,PA,15904-3257,40.2722270396,-78.8486164627,PHILADELPHIA
PA0887,ONE PENN CENTER,"1617 JOHN F KENNEDY BLVD, PHILADELPHIA, PA, 19103-1821",WHD, - - , - - ,1617 JOHN F KENNEDY BLVD,PHILADELPHIA,PA,19103-1821,39.9540311086,-75.1668364175,PHILADELPHIA
PA0891,2300 VARTAN WAY,"2300 VARTAN WAY, HARRISBURG, PA, 17110-9721",WHD, - - , - - ,2300 VARTAN WAY,HARRISBURG,PA,17110-9721,40.3169716807,-76.8533525025,PHILADELPHIA
PA0897,KLINE VILLAGE,"43 KLINE VLG, HARRISBURG, PA, 17104-1529",OSHA, - - , - - ,43 KLINE VLG,HARRISBURG,PA,17104-1529,40.2722337484,-76.8456509056,PHILADELPHIA
PA0900,SUNBURST PLAZA,"1541 ALTA DR, WHITEHALL, PA, 18052-5632",WHD, - - , - - ,1541 ALTA DR,WHITEHALL,PA,18052-5632,40.6294887635,-75.4871943818,PHILADELPHIA
PA6973,EXECUTIVE HOUSE,"615 HOWARD AVENUE, ALTOONA, PA, 16603-0000",, - - , - - ,615 HOWARD AVENUE,ALTOONA,PA,16603-0000,40.4602,-78.3906991106,PHILADELPHIA
PAJCC559,KEYSTONE JOB CORPS CENTER,"P.O. BOX 37, DRUMS, PA, 18222",JCC, - - , - - ,P.O. BOX 37,DRUMS,PA,18222,41.0352,-76.0035,PHILADELPHIA
PAJCC562,PHILADELPHIA JOB CORPS CENTER,"4601 MARKET STREET, PHILADELPHIA, PA, 19139",JCC, - - , - - ,4601 MARKET STREET,PHILADELPHIA,PA,19139,39.9586,-75.214,PHILADELPHIA
PAJCC564,PITTSBURGH JOB CORPS CENTER,"7175 HIGHLAND DRIVE, PITTSBURGH, PA, 15206",JCC, - - , - - ,7175 HIGHLAND DRIVE,PITTSBURGH,PA,15206,40.4787,-79.9019,PHILADELPHIA
PAJCC566,RED ROCK JOB CORPS CENTER,"P.O. BOX 218, LOPEZ, PA, 18628",JCC, - - , - - ,P.O. BOX 218,LOPEZ,PA,18628,41.4301,-76.3138,PHILADELPHIA
PR0521,GSA CENTER--GUAYNABO,"INSULAR RD 28, GUAYNABO, SAN JUAN, PR, 00934-0000",MSHA, - - , - - ,INSULAR RD 28,"GUAYNABO, SAN JUAN",PR,00934-0000,18.4113,-66.1242,BOSTON/NEW YORK
PR3864,PARK PLAZA ANNEX,"CALLE MARTINEZ NADAL 59, MAYAGUEZ, MAYAGUEZ, PR, 00680-0000",WHD, - - , - - ,CALLE MARTINEZ NADAL 59,"MAYAGUEZ, MAYAGUEZ",PR,00680-0000,18.182,-67.1324,BOSTON/NEW YORK
PR3895,REXAM BUILDING,"1510 ROOSEVELT AVE., GUAYNABO, SAN JUAN, PR, 00968-0000",OSHA, - - , - - ,1510 ROOSEVELT AVE.,"GUAYNABO, SAN JUAN",PR,00968-0000,18.4061,-66.1012,BOSTON/NEW YORK
PR3930,SAN PATRICIO OFF CTR,"7 TABONUCO STREET, GUAYNABO, SAN JUAN, PR, 00968-3002",WHD, - - , - - ,7 TABONUCO STREET,"GUAYNABO, SAN JUAN",PR,00968-3002,18.4061,-66.1012,BOSTON/NEW YORK
PR3937,ARECIBO CINEMA BLDG,"ST. RD. 2,  KM. 81.0, ARECIBO, ARECIBO, PR, 00612-0000",WHD, - - , - - ,"ST. RD. 2,  KM. 81.0","ARECIBO, ARECIBO",PR,00612-0000,18.4023,-66.7114,BOSTON/NEW YORK
PR3991,LARAMBA PLAZA,"600 AVENUE TITO CASTRO, PONCE, PONCE, PR, 00716-0000",WHD, - - , - - ,600 AVENUE TITO CASTRO,"PONCE, PONCE",PR,00716-0000,18.0261,-66.5993,BOSTON/NEW YORK
PRJCC531,ARECIBO JOB CORPS CENTER,"P.O. BOX 544, GARROCHALES, PR, ",JCC, - - , - - ,P.O. BOX 544,GARROCHALES,PR,,18.4556,-66.5667,BOSTON/NEW YORK
PRJCC532,BARRANQUITAS JOB CORPS CENTER,"P.O. BOX 68, BARRANQUITAS, PR, 794",JCC, - - , - - ,P.O. BOX 68,BARRANQUITAS,PR,794,18.199,-66.3098,BOSTON/NEW YORK
PRJCC547,RAMEY JOB CORPS CENTER,"P.O. BOX 250463, AGUADILLA, PR, ",JCC, - - , - - ,P.O. BOX 250463,AGUADILLA,PR,,18.4294,-67.1544,BOSTON/NEW YORK
RI7097,380 WESTMINSTER MALL,"380 WESTMINSTER MALL, PROVIDENCE, RI, 02903-3246","OSHA, WHD", - - , - - ,380 WESTMINSTER MALL,PROVIDENCE,RI,02903-3246,41.8210592706,-71.4148124855,BOSTON/NEW YORK
RIJCC537,EXETER JOB CORPS CENTER,"162 MAIN STREET, EXETER, RI, 2822",JCC, - - , - - ,162 MAIN STREET,EXETER,RI,2822,41.5498,-71.5445,BOSTON/NEW YORK
SC0013,"MATTHEW J. PERRY, JR. PARKING","1100 RICHLAND STREET, COLUMBIA, SC, 29201-2414","MSHA, OFCCP", - - , - - ,1100 RICHLAND STREET,COLUMBIA,SC,29201-2414,34.0101,-81.0393,ATLANTA
SC0068,STROM THURMOND FB,"1835 ASSEMBLY STREET, COLUMBIA, SC, 29201-2430","ATELS, MSHA, OFCCP, OSHA, WHD", - - , - - ,1835 ASSEMBLY STREET,COLUMBIA,SC,29201-2430,34.0099,-81.0394,ATLANTA
SC2075,BUSINESS TECH. CTR,"181 EAST EVANS STREET, FLORENCE, SC, 29506-2512",WHD, - - , - - ,181 EAST EVANS STREET,FLORENCE,SC,29506-2512,34.1974,-79.7641413561,ATLANTA
SC2107,4600 GOER DRIVE,"4600 GOER DRIVE, NORTH CHARLESTON, SC, 29406-6500",WHD, - - , - - ,4600 GOER DRIVE,NORTH CHARLESTON,SC,29406-6500,32.8708694624,-80.0085936385,ATLANTA
SC2134,VARDY EXECUTIVE CENTER,"24 VARDY ST., GREENVILLE, SC, 29601-3540",WHD, - - , - - ,24 VARDY ST.,GREENVILLE,SC,29601-3540,34.8471,-82.4023,ATLANTA
SC2171,MEYBOHM OFFICE BUILDING,"592 WEST MARTINTOWN ROAD, NORTH AUGUSTA, SC, 29841-9999",OWCP, - - , - - ,592 WEST MARTINTOWN ROAD,NORTH AUGUSTA,SC,29841-9999,33.5173,-81.9798,ATLANTA
SCJCC572,BAMBERG JOB CORPS CENTER,"19 JOB CORPS AVENUE, BAMBERG, SC, 29003",JCC, - - , - - ,19 JOB CORPS AVENUE,BAMBERG,SC,29003,33.2412,-81.0238,ATLANTA
SD1277,WEST PARK PLAZA BLDG,"2455 WEST CHICAGO, RAPID CITY, SD, 57702-2467",MSHA, - - , - - ,2455 WEST CHICAGO,RAPID CITY,SD,57702-2467,44.0846,-103.259483216,DALLAS/DENVER
SD1374,UNNAMED BUILDING,"4804 SOUTH MINNESOTA AVE., SIOUX FALLS, SD, 57108-5023",WHD, - - , - - ,4804 SOUTH MINNESOTA AVE.,SIOUX FALLS,SD,57108-5023,43.500231812,-96.7309,DALLAS/DENVER
SD1394,221 S CENTRAL AVE,"221 SOUTH CENTRAL AVE, PIERRE, SD, 57501-2479",ATELS, - - , - - ,221 SOUTH CENTRAL AVE,PIERRE,SD,57501-2479,44.369333729,-100.355549114,DALLAS/DENVER
SD1397,USDA - RAPID CITY,"414 STUMER RD, RAPID CITY, SD, 57701-9213",WHD, - - , - - ,414 STUMER RD,RAPID CITY,SD,57701-9213,44.0354,-103.226029614,DALLAS/DENVER
SDJCC611,BOXELDER JOB CORPS CIVILIAN CONSERVATION CORPS,"22023 JOB CORPS PLACE, NEMO, SD, 57759",JCC, - - , - - ,22023 JOB CORPS PLACE,NEMO,SD,57759,44.2112,-103.5504,DALLAS/DENVER
TN0009,EAGLECREST BUILDING,"225 NORTH HUMPHREY'S BLVD, MEMPHIS, TN, 38120-2119",ATELS, - - , - - ,225 NORTH HUMPHREY'S BLVD,MEMPHIS,TN,38120-2119,35.1340178763,-89.8655961262,ATLANTA
TN0076,JOHN J. DUNCAN FB,"710 LOCUST STREET, KNOXVILLE, TN, 37902-2540",WHD, - - , - - ,710 LOCUST STREET,KNOXVILLE,TN,37902-2540,35.962197563,-83.9201751747,ATLANTA
TN0088,CLIFFORD DAVIS-ODELL HORTON,"FEDERAL  BUILDING, MEMPHIS, TN, 38103-1816","OFCCP, WHD", - - , - - ,FEDERAL  BUILDING,MEMPHIS,TN,38103-1816,35.0031,-89.8762,ATLANTA
TN2014,CUMBERLAND-STE 200,"233 CUMBERLAND BEND DR, NASHVILLE, TN, 37228-1808",OLMS, - - , - - ,233 CUMBERLAND BEND DR,NASHVILLE,TN,37228-1808,36.1969,-86.8034,ATLANTA
TN2074,AIRPORT EXEC PLAZA,"1321 MURFREESBORO RD, NASHVILLE, TN, 37217-2626","ATELS, OFCCP, WHD", - - , - - ,1321 MURFREESBORO RD,NASHVILLE,TN,37217-2626,36.1699,-86.6698,ATLANTA
TN2149,ENERGY PARK I,"377 RIVERSIDE DRIVE, FRANKLIN, TN, 37064-8964",MSHA, - - , - - ,377 RIVERSIDE DRIVE,FRANKLIN,TN,37064-8964,35.9005,-86.8278,ATLANTA
TN2172,CENTURY CITY PLAZA 1,"51 CENTURY BOULEVARD, NASHVILLE, TN, 37214-3678",OSHA, - - , - - ,51 CENTURY BOULEVARD,NASHVILLE,TN,37214-3678,36.1485029471,-86.6838364094,ATLANTA
TN2192,THE HISTORIC CASTNER KNOTT BLD,"618 CHURCH STREET, NASHVILLE, TN, 37219-2428",SOL, - - , - - ,618 CHURCH STREET,NASHVILLE,TN,37219-2428,36.1624,-86.7821244344,ATLANTA
TN2230,JACKSON PLAZA OFFICE,"800 OAK RIDGE TURNPIKE, OAK RIDGE, TN, 37830-6957",OWCP, - - , - - ,800 OAK RIDGE TURNPIKE,OAK RIDGE,TN,37830-6957,36.0279,-84.2357,ATLANTA
TN2239,535 CHESTNUT STREET,"535 CHESTNUT STREET, CHATTANOOGA, TN, 37402-4908","ATELS, WHD", - - , - - ,535 CHESTNUT STREET,CHATTANOOGA,TN,37402-4908,35.0504489796,-85.3119,ATLANTA
TN2250,136 MOUNTAIN PERKINS LANE,"136 MOUNTAIN PERKINS LANE, JACKSBORO, TN, 37757-0000",MSHA, - - , - - ,136 MOUNTAIN PERKINS LANE,JACKSBORO,TN,37757-0000,36.299,-84.1373,ATLANTA
TN2283,4700 RUTLEDGE PIKE,"4700 RUTLEDGE PIKE, KNOXVILLE, TN, 37914-3225",MSHA, - - , - - ,4700 RUTLEDGE PIKE,KNOXVILLE,TN,37914-3225,36.0128,-83.8675,ATLANTA
TN2309,DAVID G. STONE BUILDING,"211 7TH AVE, NASHVILLE, TN, 37219-1823",SOL, - - , - - ,211 7TH AVE,NASHVILLE,TN,37219-1823,36.1621109326,-86.7827036442,ATLANTA
TNJCC580,JACOBS CREEK JOB CORPS CIVILIAN CONSERVATION CENTER,"984 DENTON VALLEY ROAD, BRISTOL, TN, 37620",JCC, - - , - - ,984 DENTON VALLEY ROAD,BRISTOL,TN,37620,36.5616986677,-81.9881807079,ATLANTA
TNJCC583,MEMPHIS JOB CORPS CENTER,"1555 MCALISTER DRIVE, MEMPHIS, TN, 38116",JCC, - - , - - ,1555 MCALISTER DRIVE,MEMPHIS,TN,38116,34.9974,-90.0118027734,ATLANTA
TX0006,JM JONES FEDERAL BLDG,"205 EAST FIFTH STREET, AMARILLO, TX, 79101-1559","BLS, WHD", - - , - - ,205 EAST FIFTH STREET,AMARILLO,TX,79101-1559,35.2315,-101.6845,DALLAS/DENVER
TX0019,J BROOKS FEDERAL BLDG,"WILLOW & BROADWAY STS, BEAUMONT, TX, 77701-0000",BLS, - - , - - ,WILLOW & BROADWAY STS,BEAUMONT,TX,77701-0000,29.9839,-94.0228,DALLAS/DENVER
TX0058,SANTA FE FEDERAL BLDG,"1114 COMMERCE STREET, DALLAS, TX, 75242-1021",BLS, - - , - - ,1114 COMMERCE STREET,DALLAS,TX,75242-1021,32.7825,-96.787,DALLAS/DENVER
TX0163,OC FISHER FED BLDG/COURTHOUSE,"33 EAST TWOHIG, SAN ANGELO, TX, 76903-6488",WHD, - - , - - ,33 EAST TWOHIG,SAN ANGELO,TX,76903-6488,31.4609082004,-100.436717214,DALLAS/DENVER
TX0164,HIPOLITO F. GARCIA FOB/US CTHS,"615 EAST HOUSTON STREET, SAN ANTONIO, TX, 78205-2001","ATELS, BLS, OFCCP", - - , - - ,615 EAST HOUSTON STREET,SAN ANTONIO,TX,78205-2001,29.4267,-98.4866833333,DALLAS/DENVER
TX0185,ML KING JR FEDERAL BLDG,"312 SOUTH MAIN & CHURCH STREETS, VICTORIA, TX, 77901-8151",WHD, - - , - - ,312 SOUTH MAIN & CHURCH STREETS,VICTORIA,TX,77901-8151,28.8049,-96.9847,DALLAS/DENVER
TX0191,WICHITA FALLS USPO/COURTHOUSE,"1000 LAMAR STREET, WICHITA FALLS, TX, 76301-3402",WHD, - - , - - ,1000 LAMAR STREET,WICHITA FALLS,TX,76301-3402,33.9093,-98.4916,DALLAS/DENVER
TX0220,G MAHON POST OFFICE/COURTHOUSE,"100-200 EAST WALL, MIDLAND, TX, 79701-5233",BLS, - - , - - ,100-200 EAST WALL,MIDLAND,TX,79701-5233,31.9975,-102.0744,DALLAS/DENVER
TX0227,JJ PICKLE FEDERAL BLDG,"300 EAST 8TH STREET, AUSTIN, TX, 78701-3233","ATELS, WHD", - - , - - ,300 EAST 8TH STREET,AUSTIN,TX,78701-3233,30.2692,-97.7397,DALLAS/DENVER
TX0230,GH MAHON FED BLDG/COURTHOUSE,"1205 TEXAS, LUBBOCK, TX, 79401-4037","OSHA, WHD", - - , - - ,1205 TEXAS,LUBBOCK,TX,79401-4037,33.4557,-101.6488,DALLAS/DENVER
TX0272,RC WHITE FEDERAL BLDG,"700 EAST SAN ANTONIO, EL PASO, TX, 79901-7020",WHD, - - , - - ,700 EAST SAN ANTONIO,EL PASO,TX,79901-7020,31.5871,-106.2688,DALLAS/DENVER
TX0284,E CABELL FOB/USPO/CTHS,"1100 COMMERCE STREET, DALLAS, TX, 75242-1027",MSHA, - - , - - ,1100 COMMERCE STREET,DALLAS,TX,75242-1027,32.7825,-96.787,DALLAS/DENVER
TX0292,AM SMITH FEDERAL BLDG,"525 GRIFFIN ST, DALLAS, TX, 75202-5007","ATELS, BLS, EBSA, ETA, OASAM, OFCCP, OIG, OJC, OLMS, OPA, OSHA, OWCP, SOL, VETS, WB, WHD", - - , - - ,525 GRIFFIN ST,DALLAS,TX,75202-5007,32.7823949423,-96.804077785,DALLAS/DENVER
TX0297,ALLIANCE TOWER,"8701 SOUTH GESSNER, HOUSTON, TX, 77074-2926","OIG, OLMS, WHD", - - , - - ,8701 SOUTH GESSNER,HOUSTON,TX,77074-2926,29.9361,-95.5465,DALLAS/DENVER
TX0298,GT LELAND FEDERAL BLDG,"1919 SMITH ST, HOUSTON, TX, 77002-8049","ATELS, OWCP", - - , - - ,1919 SMITH ST,HOUSTON,TX,77002-8049,29.7520832243,-95.3736172956,DALLAS/DENVER
TX0441,SAN ANTONIO FED PARKING GARAGE,"661 EAST TRAVIS ST, SAN ANTONIO, TX, 78205-2395","ATELS, OFCCP", - - , - - ,661 EAST TRAVIS ST,SAN ANTONIO,TX,78205-2395,29.427561034,-98.4857781912,DALLAS/DENVER
TX0701,LABRANCH FEDERAL BLDG,"2320 LABRANCH STREET, HOUSTON, TX, 77004-1002","BLS, OFCCP", - - , - - ,2320 LABRANCH STREET,HOUSTON,TX,77004-1002,29.7249,-95.3638,DALLAS/DENVER
TX1543,GRIFFIN ST AUTO PRK,"1002 WOOD STREET, DALLAS, TX, 75202-0000","BLS, MSHA, OLMS, OSHA", - - , - - ,1002 WOOD STREET,DALLAS,TX,75202-0000,32.7768,-96.8024918367,DALLAS/DENVER
TX1572,WR POAGE FEDERAL BLDG,"101 SOUTH MAIN STREET, TEMPLE, TX, 76501-7602",WHD, - - , - - ,101 SOUTH MAIN STREET,TEMPLE,TX,76501-7602,31.0959,-97.3416,DALLAS/DENVER
TX1732,WILSON PLAZA,"606 NORTH CARANCAHUA, CORPUS CHRISTI, TX, 78476-1702","OSHA, WHD", - - , - - ,606 NORTH CARANCAHUA,CORPUS CHRISTI,TX,78476-1702,27.7957156939,-97.3972528704,DALLAS/DENVER
TX1988,MESA ONE BUILDING,"4849 NORTH MESA, EL PASO, TX, 79912-5916",OSHA, - - , - - ,4849 NORTH MESA,EL PASO,TX,79912-5916,31.8076491976,-106.509599465,DALLAS/DENVER
TX2007,EXECUTIVE PLAZA,"6801 SANGER AVE, WACO, TX, 76710-7818",WHD, - - , - - ,6801 SANGER AVE,WACO,TX,76710-7818,31.5194,-97.1988,DALLAS/DENVER
TX2019,NORTHCHASE I BLDG.,"10127 MOROCCO, SAN ANTONIO, TX, 78216-3943",WHD, - - , - - ,10127 MOROCCO,SAN ANTONIO,TX,78216-3943,29.5348317162,-98.4925870191,DALLAS/DENVER
TX2025,NORTH STAR II BLDG.,"8713 AIRPORT FREEWAY, FORT WORTH, TX, 76180-7610",OSHA, - - , - - ,8713 AIRPORT FREEWAY,FORT WORTH,TX,76180-7610,32.8379,-97.1949,DALLAS/DENVER
TX2075,SEARS BUILDING,"350 MAGNOLIA, BEAUMONT, TX, 77701-2253",WHD, - - , - - ,350 MAGNOLIA,BEAUMONT,TX,77701-2253,30.106,-94.1083,DALLAS/DENVER
TX2098,DEL RIO COURTHOUSE,"111 EAST BROADWAY, DEL RIO, TX, 78840-5573",WHD, - - , - - ,111 EAST BROADWAY,DEL RIO,TX,78840-5573,29.3662950055,-100.893068947,DALLAS/DENVER
TX2103,FOUNTAINHEAD I,"8200 INTERSTATE IH 10 WEST, SAN ANTONIO, TX, 78230-3876",OSHA, - - , - - ,8200 INTERSTATE IH 10 WEST,SAN ANTONIO,TX,78230-3876,29.5465,-98.5572,DALLAS/DENVER
TX2160,CAMINO CENTER II,"17625 EL CAMINO REAL, HOUSTON, TX, 77058-3052","OSHA, WHD", - - , - - ,17625 EL CAMINO REAL,HOUSTON,TX,77058-3052,29.5514,-95.1141,DALLAS/DENVER
TX2211,EXECUTIVE PLAZA,"602 NORTH BAIRD ST, MIDLAND, TX, 79701-4772",WHD, - - , - - ,602 NORTH BAIRD ST,MIDLAND,TX,79701-4772,32.0028204082,-102.0731,DALLAS/DENVER
TX2323,CITY NATIONAL BANK BLDG,"911 NORTH WEST LOOP 281, LONGVIEW, TX, 75604-2900",WHD, - - , - - ,911 NORTH WEST LOOP 281,LONGVIEW,TX,75604-2900,32.5375820442,-94.7649487293,DALLAS/DENVER
TX2347,LONGVIEW POST OFFICE,"201 EAST METHIN, LONGVIEW, TX, 75602-9998",MSHA, - - , - - ,201 EAST METHIN,LONGVIEW,TX,75602-9998,32.4495,-94.666,DALLAS/DENVER
TX2353,FORMER FEDERAL BLDG,"216 WEST 26 STREET, BRYAN, TX, 77803-3258",MSHA, - - , - - ,216 WEST 26 STREET,BRYAN,TX,77803-3258,30.6740156357,-96.3741793093,DALLAS/DENVER
TX2430,FIRST NATIONAL BANK OF ABILENE,"400 PINE ST, ABILENE, TX, 79601-5104",WHD, - - , - - ,400 PINE ST,ABILENE,TX,79601-5104,32.4525,-99.7328,DALLAS/DENVER
TX2442,GARZA BUILDING,"1501 MATAMOROS ST, LAREDO, TX, 78040-4912",WHD, - - , - - ,1501 MATAMOROS ST,LAREDO,TX,78040-4912,27.5066,-99.5104,DALLAS/DENVER
TX2464,NORTH PARK CORPORATE CENTER,"17319 SAN PEDRO, HOLLYWOOD PARK, TX, 78232-1411",MSHA, - - , - - ,17319 SAN PEDRO,HOLLYWOOD PARK,TX,78232-1411,29.7364,-98.2132,DALLAS/DENVER
TX2487,THE OFFICES @ BROOKHOLLOW,"1701 EAST LAMAR BOULEVARD, ARLINGTON, TX, 76006-7313",WHD, - - , - - ,1701 EAST LAMAR BOULEVARD,ARLINGTON,TX,76006-7313,32.7622,-97.0738,DALLAS/DENVER
TX2516,PASEO PLAZA LP,"1805 EAST RUBEN TORRES  BLVD, BROWNSVILLE, TX, 78526-1612","BLS, WHD", - - , - - ,1805 EAST RUBEN TORRES  BLVD,BROWNSVILLE,TX,78526-1612,25.989,-97.4432,DALLAS/DENVER
TX2533,COMMERCE SQUARE BUSINESS PARK,"3322 SOUTH SOUTH WEST LOOP 323, TYLER, TX, 75701-9237",WHD, - - , - - ,3322 SOUTH SOUTH WEST LOOP 323,TYLER,TX,75701-9237,32.3219,-95.3022,DALLAS/DENVER
TX2583,LA COSTA GREEN BUILDING,"1033 LA POSADA DRIVE, SUITE 375, AUSTIN, TX, 78752-3832",OSHA, - - , - - ,"1033 LA POSADA DRIVE, SUITE 375",AUSTIN,TX,78752-3832,30.325588067,-97.7023238661,DALLAS/DENVER
TX2785,1101 E. HACKBERRY AVE,"1101 EAST HACKBERRY AVE, MCALLEN, TX, 78501-6648",WHD, - - , - - ,1101 EAST HACKBERRY AVE,MCALLEN,TX,78501-6648,26.208373806,-98.2101849006,DALLAS/DENVER
TX2825,HARLINGEN CENTRAL,"115 EAST VAN BUREN AVE, HARLINGEN, TX, 78550-6816",WHD, - - , - - ,115 EAST VAN BUREN AVE,HARLINGEN,TX,78550-6816,26.1919,-97.6954428571,DALLAS/DENVER
TX2860,CAMBRIDGE COURT,"547 WILLIAM D FITCH PKY, COLLEGE STATION, TX, 77845-6140",WHD, - - , - - ,547 WILLIAM D FITCH PKY,COLLEGE STATION,TX,77845-6140,30.5616,-96.255,DALLAS/DENVER
TX2872,SPRING CREEK BUSINESS PARK V,"1100 EAST CAMPBELL RD, RICHARDSON, TX, 75081-6708",OSHA, - - , - - ,1100 EAST CAMPBELL RD,RICHARDSON,TX,75081-6708,32.9753,-96.7064,DALLAS/DENVER
TX2873,690 MEDICAL BUILDING,"690 SOUTH LOOP 336 WEST, CONROE, TX, 77304",OSHA, - - , - - ,690 SOUTH LOOP 336 WEST,CONROE,TX,77304,30.3059,-95.3994,DALLAS/DENVER
TXJCC616,DAVID L. CARRASCO JOB CORPS CENTER,"11155 GATEWAY WEST, EL PASO, TX, 79935",JCC, - - , - - ,11155 GATEWAY WEST,EL PASO,TX,79935,31.6172,-106.2173,DALLAS/DENVER
TXJCC617,GARY JOB CORPS CENTER,"2800 AIRPORT, HIGHWAY 21, SAN MARCOS, TX, 78667",JCC, - - , - - ,"2800 AIRPORT, HIGHWAY 21",SAN MARCOS,TX,78667,29.9113,-97.8561,DALLAS/DENVER
TXJCC620,LAREDO JOB CORPS CENTER,"1701 ISLAND STREET, LAREDO, TX, ",JCC, - - , - - ,1701 ISLAND STREET,LAREDO,TX,,27.5511669929,-99.5109329323,DALLAS/DENVER
TXJCC623,NORTH TEXAS JOB CORPS CENTER,"1701 NORTH CHURCH STREET, MCKINNEY, TX, 75069",JCC, - - , - - ,1701 NORTH CHURCH STREET,MCKINNEY,TX,75069,33.2155150918,-96.616899458,DALLAS/DENVER
